312.00000,148.00000,73.56046
312.00264,147.99923,71.67105
312.00831,147.99769,69.81794
312.01832,147.99504,68.00091
312.03197,147.99172,66.21968
312.05201,147.98737,64.47399
312.07803,147.98267,62.76353
312.10998,147.97815,61.08799
312.14758,147.97434,59.44705
312.18606,147.97165,57.84038
312.22526,147.97016,56.26764
312.26500,147.96986,54.72850
312.30511,147.97077,53.22262
312.34546,147.97286,51.74969
312.38592,147.97612,50.30937
312.42637,147.98051,48.90136
312.46671,147.98597,47.52535
312.50685,147.99247,46.18105
312.54671,147.99994,44.86819
312.58646,148.01008,43.58649
312.62636,148.02502,42.33570
312.66574,148.04031,41.11559
312.70460,148.05599,39.92592
312.74319,148.07771,38.76650
312.78125,148.10040,37.63714
312.81884,148.12529,36.53765
312.85599,148.15348,35.46790
312.89278,148.18113,34.42773
312.93316,148.21273,33.41703
312.97322,148.24425,32.43571
313.01364,148.27719,31.48367
313.05598,148.31466,30.56087
313.09784,148.35204,29.66726
313.14182,148.39557,28.80281
313.18522,148.43876,27.96755
313.22988,148.48674,27.16150
313.27450,148.53584,26.38471
313.31943,148.58659,25.63727
313.36561,148.64127,24.91930
313.41110,148.69521,24.23094
313.45830,148.75413,23.57237
313.50528,148.81342,22.94379
313.55201,148.87311,22.34547
313.60023,148.93774,21.77768
313.64777,149.00260,21.24075
313.69477,149.07232,20.73507
313.74122,149.14096,20.26104
313.79064,149.21283,19.81913
313.83957,149.28401,19.40987
313.88776,149.35422,19.03384
313.93540,149.42387,18.69166
313.98481,149.49871,18.38403
314.03353,149.57262,18.11171
314.08150,149.64554,17.87553
314.12975,149.72072,17.67639
314.17829,149.79820,17.51525
314.22610,149.87454,17.39313
314.27317,149.94975,17.31108
314.32006,150.02706,17.27014
314.36671,150.10612,17.27128
314.41263,150.18378,17.31525
314.45806,150.26036,17.40235
314.50656,150.34029,17.53207
314.55465,150.41961,17.70257
314.60203,150.49797,17.90976
314.64870,150.57536,18.14626
314.69468,150.65179,18.40021
314.73997,150.72725,18.65478
314.78457,150.80208,18.89025
314.82836,150.88094,19.01168
314.87146,150.95882,19.12300
314.91389,151.03532,19.22426
314.95566,151.11047,19.31585
314.99678,151.18430,19.39845
315.03725,151.25683,19.47292
315.07709,151.32811,19.54030
315.11783,151.39997,19.60165
315.16073,151.47419,19.65806
315.20301,151.54755,19.71062
315.24466,151.62006,19.76037
315.28571,151.69170,19.80833
315.32611,151.76542,19.85546
315.36584,151.84167,19.90261
315.40496,151.91655,19.95051
315.44348,151.99011,19.99974
315.48469,152.06652,20.05069
315.52635,152.14330,20.10360
315.56742,152.22235,20.15852
315.60786,152.30378,20.21540
315.64767,152.38376,20.27411
315.68685,152.46233,20.33447
315.72541,152.53951,20.39630
315.76379,152.61583,20.45941
315.80552,152.69566,20.52362
315.84679,152.77471,20.58878
315.88747,152.85281,20.65477
315.92755,152.92995,20.72149
315.96705,153.00775,20.78889
316.00598,153.08926,20.85693
