1.00000,4.00000,67.96465
1.00264,3.99923,66.90782
1.00831,3.99769,65.87094
1.01832,3.99504,64.85382
1.03197,3.99172,63.85631
1.05201,3.98737,62.87821
1.07803,3.98267,61.91931
1.10945,3.97818,60.97941
1.14481,3.97443,60.05829
1.18100,3.97173,59.15573
1.21784,3.97010,58.27151
1.25520,3.96957,57.40540
1.29293,3.97014,56.55719
1.33091,3.97178,55.72666
1.36902,3.97447,54.91362
1.40715,3.97819,54.11785
1.44594,3.98482,53.33917
1.48587,3.99587,52.57740
1.52542,4.00737,51.83235
1.56459,4.01929,51.10388
1.60335,4.03161,50.39181
1.64279,4.04933,49.69601
1.68204,4.06867,49.01635
1.72070,4.08778,48.35269
1.75947,4.10992,47.70493
1.79837,4.13530,47.07297
1.83655,4.15991,46.45671
1.87402,4.18378,45.85607
1.91080,4.20694,45.27098
1.95075,4.23436,44.70137
1.99086,4.26222,44.14720
2.03416,4.29367,43.60843
2.07790,4.32581,43.08502
2.12436,4.36076,42.57695
2.17185,4.39695,42.08422
2.22005,4.43433,41.60683
2.27099,4.47533,41.14478
2.32119,4.51582,40.69810
2.37434,4.56079,40.26683
2.42747,4.60620,39.85102
2.48095,4.65254,39.45073
2.53689,4.70270,39.06603
2.59199,4.75214,38.69702
2.64886,4.80412,38.34380
2.70715,4.85881,38.00648
2.76609,4.91759,37.68522
2.82403,4.97521,37.38015
2.88503,5.03439,37.09144
2.94718,5.09410,36.81928
3.00845,5.15307,36.56387
3.06885,5.21129,36.32543
3.13013,5.27135,36.10419
3.19271,5.33385,35.90040
3.25437,5.39548,35.71434
3.31511,5.45623,35.54629
3.37796,5.52053,35.39657
3.44079,5.58522,35.26550
3.50267,5.64895,35.15342
3.56435,5.71387,35.06070
3.62630,5.78141,34.98772
3.68746,5.84778,34.93487
3.75259,5.91621,34.90253
3.81716,5.98395,34.89111
3.88079,6.05075,34.90098
3.94349,6.11663,34.93248
4.00528,6.18159,34.98590
4.06616,6.24564,35.06142
4.12615,6.30879,35.15905
4.18525,6.37105,35.27856
4.24349,6.43243,35.41928
4.30086,6.49294,35.58000
4.35739,6.55259,35.75859
4.41432,6.61480,35.95169
4.47108,6.67803,36.15424
4.52687,6.74005,36.35903
4.58220,6.80119,36.55647
4.64172,6.86457,36.73510
4.70065,6.92732,36.88363
4.75877,6.98928,36.95103
4.81607,7.05047,37.00755
4.87257,7.11089,37.05405
4.92827,7.17053,37.09156
4.98319,7.22945,37.12121
5.03960,7.29225,37.14417
5.09559,7.35499,37.16165
5.15070,7.41671,37.17481
5.20515,7.47758,37.18478
5.26284,7.54104,37.19263
5.32132,7.60828,37.19934
5.37914,7.67529,37.20578
5.43601,7.74111,37.21270
5.49196,7.80578,37.22071
5.54789,7.86992,37.23028
5.60775,7.93632,37.24172
5.66686,8.00198,37.25522
5.72516,8.06688,37.27086
5.78267,8.13101,37.28864
5.84067,8.19857,37.30850
5.89836,8.26701,37.33032
5.95510,8.33421,37.35395
6.01089,8.40022,37.37922
6.06846,8.46683,37.40594
6.12825,8.53456,37.43390
6.18769,8.60290,37.46294
6.24645,8.67084,37.49290
6.30436,8.73784,37.52372
6.36142,8.80392,37.55536
6.41765,8.86907,37.58784
6.47320,8.93377,37.62123
6.52954,9.00278,37.65564
6.58497,9.07068,37.69114
6.63958,9.13736,37.72783
6.69815,9.20600,37.76577
6.75661,9.27419,37.80499
6.81425,9.34148,37.84551
6.87106,9.40787,37.88732
6.92706,9.47337,37.93041
6.98228,9.53806,37.97477
7.03831,9.60685,38.02037
7.09364,9.67517,38.06718
7.14803,9.74219,38.11517
7.20148,9.80796,38.16426
7.25402,9.87250,38.21439
7.30953,9.93819,38.26551
7.36653,10.00437,38.31758
7.42277,10.06976,38.37057
7.47824,10.13434,38.42446
7.53295,10.19812,38.47923
7.58691,10.26111,38.53482
7.64160,10.32749,38.59116
7.69602,10.39447,38.64815
7.74953,10.46024,38.70569
7.80258,10.52510,38.76366
7.85970,10.59196,38.82195
7.91625,10.65813,38.88047
7.97203,10.72350,38.93917
8.02705,10.78805,38.99801
8.08204,10.85397,39.05700
8.13758,10.92308,39.11617
8.19218,10.99091,39.17553
8.24586,11.05749,39.23507
8.30084,11.12440,39.29478
8.35798,11.19237,39.35460
8.41431,11.25941,39.41446
8.46983,11.32554,39.47430
8.52456,11.39075,39.53406
8.57877,11.45579,39.59368
8.63392,11.52448,39.65308
8.68815,11.59196,39.71221
8.74146,11.65818,39.77099
8.79502,11.72388,39.82936
8.85241,11.79130,39.88727
8.90904,11.85789,39.94473
8.96490,11.92364,40.00175
9.01999,11.98855,40.05837
9.07433,12.05267,40.11463
9.12957,12.12053,40.17055
9.18448,12.18878,40.22617
9.23844,12.25575,40.28147
9.29247,12.32207,40.33642
9.35055,12.39023,40.39099
9.40787,12.45754,40.44513
9.46441,12.52400,40.49884
9.52016,12.58962,40.55214
9.57524,12.65465,40.60506
9.63145,12.72400,40.65768
9.68686,12.79248,40.71008
9.74132,12.85971,40.76237
9.79486,12.92571,40.81464
9.84749,12.99053,40.86698
9.90321,13.05645,40.91944
9.96021,13.12268,40.97208
10.01646,13.18811,41.02491
10.07195,13.25274,41.07793
10.12684,13.31694,41.13114
10.18303,13.38566,41.18455
10.23842,13.45351,41.23815
10.29286,13.52012,41.29196
10.34639,13.58553,41.34596
10.40295,13.65196,41.40012
10.46080,13.71867,41.45442
10.51787,13.78457,41.50878
10.57418,13.84967,41.56314
10.62973,13.91397,41.61744
10.68487,13.97837,41.67160
10.74121,14.04716,41.72554
10.79663,14.11476,41.77916
10.85110,14.18113,41.83237
10.90466,14.24628,41.88510
10.96123,14.31297,41.93730
11.01821,14.37954,41.98892
11.07437,14.44516,42.03995
11.12971,14.50985,42.09037
11.18426,14.57362,42.14016
11.23827,14.63707,42.18933
11.29341,14.70398,42.23788
11.34762,14.76971,42.28580
11.40118,14.83437,42.33311
11.45929,14.90077,42.37984
11.51712,14.96659,42.42604
11.57416,15.03158,42.47177
11.63042,15.09575,42.51710
11.68592,15.15911,42.56210
11.74181,15.22443,42.60683
11.79818,15.29198,42.65134
11.85357,15.35828,42.69563
11.90802,15.42335,42.73969
11.96576,15.48949,42.78350
12.02456,15.55573,42.82703
12.08256,15.62114,42.87026
12.13977,15.68572,42.91318
12.19621,15.74948,42.95579
12.25187,15.81242,42.99806
12.30765,15.87673,43.03998
12.36415,15.94392,43.08149
12.41968,16.00984,43.12254
12.47425,16.07454,43.16306
12.52964,16.13911,43.20299
12.58789,16.20488,43.24230
12.64532,16.26975,43.28095
12.70193,16.33372,43.31893
12.75773,16.39681,43.35624
12.81293,16.45945,43.39288
12.86948,16.52587,43.42886
12.92513,16.59123,43.46418
12.97985,16.65538,43.49886
13.03844,16.72078,43.53289
13.09768,16.78604,43.56629
13.15612,16.85049,43.59910
13.21377,16.91412,43.63134
13.27064,16.97695,43.66304
13.32680,17.03913,43.69422
13.38442,17.10561,43.72491
13.44136,17.17160,43.75512
13.49732,17.23636,43.78485
13.55311,17.30033,43.81411
13.61328,17.36591,43.84288
13.67274,17.43072,43.87116
13.73140,17.49472,43.89892
13.78926,17.55790,43.92615
13.84634,17.62029,43.95281
13.90263,17.68189,43.97891
13.95995,17.74687,44.00443
14.01710,17.81254,44.02940
14.07326,17.87698,44.05383
14.12846,17.94023,44.07776
14.18692,18.00472,44.10121
14.24594,18.06907,44.12421
14.30413,18.13255,44.14678
14.36150,18.19516,44.16896
14.41805,18.25692,44.19075
14.47399,18.31826,44.21218
14.53085,18.38250,44.23328
14.58678,18.44568,44.25406
14.64178,18.50773,44.27455
14.69984,18.57085,44.29478
14.75880,18.63403,44.31475
14.81696,18.69641,44.33445
14.87433,18.75800,44.35384
14.93141,18.81988,44.37288
14.98983,18.88563,44.39153
15.04724,18.95018,44.40974
15.10365,19.01353,44.42747
15.16217,19.07720,44.44467
15.22304,19.14151,44.46131
15.28309,19.20502,44.47736
15.34234,19.26774,44.49279
15.40079,19.32968,44.50755
15.45844,19.39083,44.52164
15.51561,19.45189,44.53503
15.57426,19.51729,44.54772
15.63196,19.58160,44.55974
15.68866,19.64472,44.57113
15.74566,19.70734,44.58194
15.80633,19.77133,44.59223
15.86616,19.83449,44.60204
15.92516,19.89682,44.61139
15.98335,19.95833,44.62031
16.04072,20.01902,44.62878
16.09737,20.07909,44.63681
16.15545,20.14324,44.64441
16.21281,20.20683,44.65158
16.26917,20.26921,44.65836
16.32817,20.33222,44.66479
16.38900,20.39566,44.67089
16.44899,20.45829,44.67664
16.50817,20.52012,44.68201
16.56654,20.58115,44.68696
16.62417,20.64154,44.69143
16.68320,20.70596,44.69537
16.74157,20.76994,44.69874
16.79892,20.83272,44.70152
16.85535,20.89438,44.70370
16.91590,20.95735,44.70529
16.97691,21.02013,44.70629
17.03711,21.08215,44.70669
17.09651,21.14340,44.70648
17.15511,21.20390,44.70565
17.21390,21.26579,44.70421
17.27351,21.33051,44.70217
17.33210,21.39402,44.69960
17.38969,21.45638,44.69655
17.44889,21.51884,44.69313
17.51051,21.58200,44.68941
17.57132,21.64438,44.68546
17.63130,21.70598,44.68132
17.69046,21.76681,44.67700
17.74882,21.82686,44.67251
17.80777,21.88925,44.66784
17.86709,21.95350,44.66302
17.92538,22.01654,44.65810
17.98266,22.07841,44.65316
18.04146,22.14034,44.64825
18.10310,22.20316,44.64346
18.16392,22.26520,44.63882
18.22392,22.32647,44.63432
18.28311,22.38698,44.62993
18.34149,22.44672,44.62563
18.39995,22.50766,44.62138
18.45933,22.57170,44.61715
18.51769,22.63454,44.61293
18.57504,22.69621,44.60873
18.63421,22.75813,44.60458
18.69579,22.82079,44.60048
18.75654,22.88266,44.59642
18.81645,22.94374,44.59236
18.87555,23.00404,44.58828
18.93383,23.06357,44.58412
18.99189,23.12364,44.57987
19.05115,23.18739,44.57550
19.10938,23.24993,44.57104
19.16659,23.31131,44.56653
19.22678,23.37353,44.56198
19.28827,23.43598,44.55743
19.34892,23.49764,44.55286
19.40874,23.55850,44.54824
19.46773,23.61858,44.54355
19.52590,23.67789,44.53876
19.58405,23.73815,44.53389
19.64315,23.80155,44.52898
19.70121,23.86374,44.52410
19.75828,23.92477,44.51932
19.81898,23.98699,44.51470
19.88043,24.04917,44.51023
19.94103,24.11057,44.50590
20.00081,24.17119,44.50166
20.05977,24.23102,44.49743
20.11791,24.29009,44.49316
20.17601,24.35004,44.48884
20.23512,24.41322,44.48445
20.29321,24.47520,44.48004
20.35030,24.53604,44.47565
20.40971,24.59741,44.47130
20.47111,24.65936,44.46698
20.53168,24.72053,44.46264
20.59143,24.78093,44.45824
20.65036,24.84057,44.45369
20.70885,24.90028,44.44894
20.76869,24.96400,44.44397
20.82753,25.02659,44.43875
20.88535,25.08803,44.43333
20.94258,25.14852,44.42774
21.00449,25.21070,44.42197
21.06597,25.27231,44.41601
21.12663,25.33318,44.40981
21.18647,25.39331,44.40331
21.24552,25.45271,44.39644
21.30514,25.51444,44.38917
21.36508,25.57800,44.38149
21.42400,25.64038,44.37344
21.48192,25.70163,44.36508
21.53900,25.76183,44.35644
21.60050,25.82361,44.34756
21.66201,25.88503,44.33843
21.72271,25.94574,44.32901
21.78261,26.00571,44.31924
21.84171,26.06499,44.30909
21.90189,26.12777,44.29853
21.96186,26.19120,44.28758
22.02081,26.25347,44.27628
22.07877,26.31461,44.26467
22.13590,26.37472,44.25280
22.19740,26.43641,44.24067
22.25887,26.49774,44.22827
22.31953,26.55834,44.21555
22.37939,26.61823,44.20246
22.43847,26.67746,44.18897
22.49883,26.74069,44.17506
22.55874,26.80404,44.16078
22.61764,26.86625,44.14618
22.67554,26.92732,44.13133
22.73566,26.98889,44.11628
22.79739,27.05086,44.10108
22.85829,27.11206,44.08571
22.91836,27.17250,44.07014
22.97762,27.23219,44.05435
23.03620,27.29145,44.03833
23.09625,27.35517,44.02208
23.15546,27.41812,44.00565
23.21365,27.47990,43.98913
23.27088,27.54055,43.97258
23.33196,27.60250,43.95605
23.39354,27.66432,43.93957
23.45429,27.72538,43.92313
23.51422,27.78569,43.90669
23.57334,27.84525,43.89023
23.63176,27.90432,43.87375
23.69164,27.96784,43.85728
23.75074,28.03072,43.84086
23.80882,28.09242,43.82460
23.86614,28.15310,43.80858
23.92792,28.21542,43.79284
23.98944,28.27726,43.77742
24.05013,28.33834,43.76230
24.11000,28.39867,43.74748
24.16906,28.45824,43.73292
24.22745,28.51742,43.71863
24.28731,28.58111,43.70463
24.34633,28.64401,43.69100
24.40432,28.70574,43.67781
24.46167,28.76650,43.66514
24.52351,28.82897,43.65302
24.58492,28.89086,43.64147
24.64549,28.95199,43.63046
24.70525,29.01237,43.61994
24.76419,29.07199,43.60988
24.82245,29.13118,43.60023
24.88215,29.19485,43.59102
24.94102,29.25778,43.58226
24.99888,29.31952,43.57401
25.05625,29.38038,43.56631
25.11805,29.44297,43.55918
25.17924,29.50490,43.55261
25.23959,29.56605,43.54655
25.29912,29.62643,43.54093
25.35783,29.68605,43.53570
25.41584,29.74516,43.53084
25.47525,29.80867,43.52634
25.53386,29.87153,43.52223
25.59147,29.93320,43.51856
25.64943,29.99442,43.51534
25.71122,30.05712,43.51258
25.77218,30.11904,43.51022
25.83230,30.18018,43.50820
25.89160,30.24054,43.50644
25.95008,30.30014,43.50488
26.00793,30.35941,43.50346
26.06718,30.42305,43.50219
26.12552,30.48577,43.50108
26.18285,30.54730,43.50017
26.24160,30.60893,43.49947
26.30316,30.67158,43.49896
26.36389,30.73344,43.49860
26.42379,30.79452,43.49832
26.48286,30.85481,43.49803
26.54111,30.91434,43.49769
26.59911,30.97439,43.49726
26.65819,31.03809,43.49676
26.71625,31.10060,43.49621
26.77331,31.16192,43.49567
26.83255,31.22375,43.49514
26.89396,31.28628,43.49462
26.95455,31.34803,43.49406
27.01431,31.40900,43.49340
27.07325,31.46921,43.49257
27.13138,31.52866,43.49154
27.19041,31.59130,43.49028
27.24913,31.65439,43.48883
27.30685,31.71632,43.48721
27.36359,31.77712,43.48547
27.42272,31.83857,43.48359
27.48372,31.90061,43.48157
27.54390,31.96190,43.47933
27.60328,32.02243,43.47682
27.66185,32.08221,43.47399
27.72103,32.14454,43.47081
27.78040,32.20844,43.46732
27.83875,32.27116,43.46356
27.89611,32.33274,43.45961
27.95308,32.39348,43.45552
28.01462,32.45598,43.45133
28.07557,32.51785,43.44703
28.13571,32.57899,43.44259
28.19505,32.63939,43.43799
28.25363,32.69915,43.43320
28.31353,32.76311,43.42823
28.37284,32.82690,43.42313
28.43115,32.88953,43.41797
28.48848,32.95102,43.41284
28.54559,33.01178,43.40783
28.60713,33.07426,43.40297
28.66799,33.13606,43.39827
28.72804,33.19714,43.39371
28.78729,33.25748,43.38924
28.84581,33.31725,43.38484
28.90572,33.38141,43.38050
28.96495,33.44521,43.37624
29.02319,33.50785,43.37213
29.08044,33.56935,43.36822
29.13870,33.63073,43.36456
29.20021,33.69332,43.36117
29.26092,33.75517,43.35801
29.32081,33.81627,43.35505
29.37990,33.87664,43.35222
29.43821,33.93631,43.34947
29.49769,33.99995,43.34677
29.55678,34.06385,43.34414
29.61485,34.12656,43.34161
29.67193,34.18812,43.33921
29.73078,34.25000,43.33699
29.79198,34.31270,43.33493
29.85236,34.37462,43.33300
29.91192,34.43578,43.33115
29.97067,34.49617,43.32932
30.02860,34.55580,43.32747
30.08734,34.61846,43.32559
30.14605,34.68226,43.32369
30.20375,34.74487,43.32182
30.26050,34.80633,43.32002
30.32100,34.86921,43.31833
30.38187,34.93191,43.31673
30.44190,34.99380,43.31519
30.50110,35.05491,43.31367
30.55948,35.11522,43.31212
30.61705,35.17477,43.31053
30.67553,35.23756,43.30891
30.73382,35.30106,43.30728
30.79109,35.36337,43.30573
30.84799,35.42482,43.30429
30.90934,35.48806,43.30301
30.97001,35.55060,43.30188
31.02986,35.61234,43.30089
31.08889,35.67329,43.29998
31.14710,35.73346,43.29914
31.20511,35.79427,43.29835
31.26405,35.85839,43.29762
31.32198,35.92131,43.29702
31.37892,35.98306,43.29659
31.43606,36.04428,43.29641
31.49735,36.10713,43.29649
31.55785,36.16922,43.29683
31.61754,36.23056,43.29739
31.67643,36.29115,43.29812
31.73474,36.35152,43.29898
31.79444,36.41626,43.29997
31.85322,36.48004,43.30108
31.91100,36.54265,43.30236
31.96780,36.60411,43.30387
32.02619,36.66574,43.30563
32.08742,36.72837,43.30766
32.14785,36.79026,43.30992
32.20748,36.85141,43.31236
32.26631,36.91183,43.31491
32.32495,36.97294,43.31751
32.38471,37.03780,43.32015
32.44345,37.10147,43.32282
32.50120,37.16398,43.32556
32.55797,37.22536,43.32841
32.61764,37.28759,43.33136
32.67887,37.35023,43.33440
32.73930,37.41213,43.33748
32.79892,37.47330,43.34051
32.85775,37.53373,43.34343
32.91615,37.59431,43.34618
32.97589,37.65928,43.34873
33.03466,37.72312,43.35111
