312.000,148.000
312.040,148.069
312.157,148.270
312.346,148.594
312.603,149.034
312.921,149.581
313.298,150.227
313.727,150.963
314.204,151.782
314.723,152.674
315.282,153.632
315.873,154.647
316.493,155.711
317.136,156.815
317.799,157.952
318.475,159.113
319.160,160.289
319.850,161.473
320.539,162.656
321.223,163.829
321.896,164.985
322.554,166.115
323.193,167.212
323.810,168.272
324.407,169.297
324.986,170.291
325.547,171.255
326.093,172.192
326.623,173.103
327.141,173.991
327.646,174.858
328.140,175.707
328.625,176.540
329.101,177.358
329.571,178.164
330.035,178.961
330.495,179.751
330.952,180.535
331.408,181.316
331.863,182.097
332.319,182.879
332.777,183.665
333.239,184.456
333.706,185.256
334.179,186.066
334.657,186.885
335.140,187.713
335.629,188.549
336.121,189.393
336.618,190.244
337.119,191.102
337.623,191.965
338.130,192.834
338.639,193.707
339.151,194.585
339.665,195.466
340.180,196.350
340.697,197.237
341.214,198.125
341.732,199.015
342.249,199.905
342.767,200.795
343.283,201.685
343.799,202.574
344.313,203.461
344.825,204.345
345.335,205.228
345.844,206.108
346.352,206.986
346.858,207.862
347.363,208.735
347.867,209.607
348.370,210.478
348.873,211.346
349.375,212.213
349.877,213.078
350.378,213.942
350.880,214.805
351.382,215.667
351.884,216.527
352.387,217.387
352.891,218.245
353.395,219.103
353.901,219.960
354.407,220.817
354.915,221.673
355.425,222.529
355.936,223.384
356.448,224.239
356.961,225.095
357.475,225.951
357.990,226.807
358.504,227.664
359.018,228.522
359.532,229.380
360.045,230.241
360.557,231.102
361.067,231.965
361.576,232.830
362.083,233.698
362.587,234.567
363.089,235.438
363.588,236.313
364.083,237.190
364.576,238.070
365.064,238.953
365.549,239.839
366.029,240.730
366.504,241.623
366.976,242.520
367.445,243.419
367.912,244.319
368.378,245.220
368.844,246.121
369.311,247.020
369.780,247.918
370.252,248.813
370.728,249.705
371.209,250.592
371.695,251.474
372.189,252.350
372.690,253.219
373.199,254.081
373.719,254.934
374.249,255.778
374.791,256.612
375.345,257.435
375.913,258.246
376.495,259.045
377.093,259.830
377.706,260.602
378.334,261.362
378.976,262.109
379.632,262.846
380.299,263.573
380.979,264.290
381.669,264.999
382.369,265.701
383.078,266.395
383.795,267.084
384.520,267.767
385.251,268.446
385.989,269.122
386.731,269.795
387.478,270.466
388.228,271.137
388.980,271.807
389.735,272.477
390.490,273.149
391.246,273.824
392.001,274.501
392.755,275.182
393.508,275.864
394.261,276.542
395.014,277.215
395.768,277.879
396.523,278.530
397.281,279.166
398.041,279.783
398.804,280.378
399.572,280.947
400.344,281.488
401.120,281.998
401.903,282.472
402.691,282.908
403.487,283.303
404.289,283.653
405.100,283.955
405.919,284.206
406.747,284.403
407.585,284.542
408.433,284.620
409.291,284.634
410.161,284.586
411.040,284.478
411.929,284.315
412.827,284.101
413.734,283.838
414.648,283.532
415.569,283.186
416.496,282.803
417.430,282.388
418.369,281.945
419.312,281.476
420.260,280.986
421.211,280.479
422.166,279.959
423.122,279.429
424.081,278.893
425.040,278.355
426.000,277.819
426.961,277.289
427.920,276.768
428.878,276.260
429.835,275.768
430.790,275.291
431.743,274.830
432.694,274.382
433.642,273.948
434.588,273.527
435.531,273.119
436.472,272.722
437.410,272.336
438.345,271.960
439.277,271.594
440.205,271.238
441.130,270.889
442.052,270.548
442.970,270.215
443.884,269.888
444.794,269.567
445.700,269.251
446.601,268.939
447.499,268.631
448.391,268.327
449.279,268.025
450.164,267.725
451.045,267.424
451.926,267.123
452.805,266.819
453.686,266.511
454.569,266.197
455.455,265.877
456.346,265.550
457.242,265.213
458.145,264.865
459.056,264.506
459.977,264.133
460.907,263.746
461.850,263.343
462.804,262.922
463.773,262.483
464.757,262.024
465.757,261.544
466.775,261.042
467.811,260.515
468.867,259.964
469.942,259.388
471.031,258.794
472.131,258.188
473.236,257.575
474.343,256.960
475.448,256.349
476.545,255.749
477.630,255.165
478.700,254.602
479.749,254.067
480.773,253.565
481.768,253.101
482.729,252.681
483.653,252.312
484.534,251.999
485.369,251.747
486.153,251.563
486.881,251.451
487.549,251.418
488.153,251.470
488.688,251.611
489.152,251.847
489.546,252.175
489.874,252.589
490.140,253.084
490.349,253.656
490.504,254.299
490.609,255.008
490.669,255.778
490.687,256.604
490.667,257.481
490.613,258.404
490.529,259.368
490.419,260.367
490.288,261.396
490.139,262.452
489.976,263.527
489.802,264.618
489.623,265.719
489.442,266.825
489.263,267.931
489.090,269.032
488.927,270.123
488.775,271.202
488.634,272.269
488.503,273.325
488.380,274.370
488.265,275.404
488.156,276.429
488.054,277.445
487.956,278.452
487.863,279.452
487.773,280.443
487.684,281.428
487.597,282.407
487.510,283.379
487.423,284.346
487.333,285.309
487.242,286.267
487.146,287.222
487.047,288.173
486.941,289.122
486.830,290.069
486.711,291.014
486.585,291.958
486.451,292.903
486.313,293.848
486.170,294.794
486.025,295.743
485.879,296.695
485.732,297.652
485.587,298.613
485.444,299.579
485.306,300.553
485.173,301.533
485.046,302.522
484.928,303.520
484.819,304.527
484.720,305.545
484.634,306.575
484.561,307.617
484.503,308.672
