178.661,53.683
178.051,52.956
177.444,52.228
176.835,51.498
176.225,50.766
175.611,50.032
174.991,49.294
174.365,48.553
173.729,47.806
173.083,47.055
172.424,46.298
171.751,45.534
171.063,44.764
170.357,43.986
169.631,43.199
168.885,42.404
168.117,41.599
167.324,40.784
166.506,39.959
165.667,39.126
164.812,38.286
163.949,37.442
163.082,36.598
162.217,35.755
161.362,34.917
160.520,34.084
159.699,33.261
158.905,32.450
158.143,31.652
157.419,30.872
156.740,30.110
156.111,29.371
155.537,28.655
155.026,27.966
154.583,27.307
154.214,26.679
153.925,26.086
153.721,25.530
153.610,25.013
153.593,24.537
153.669,24.100
153.831,23.701
154.076,23.337
154.398,23.006
154.795,22.707
155.259,22.438
155.789,22.196
156.377,21.980
157.021,21.787
157.715,21.616
158.456,21.465
159.237,21.331
160.055,21.213
160.906,21.110
161.784,21.018
162.685,20.936
163.605,20.861
164.538,20.793
165.481,20.729
166.429,20.667
167.379,20.606
168.331,20.546
169.285,20.487
170.241,20.429
171.200,20.372
172.160,20.316
173.122,20.260
174.087,20.206
175.053,20.152
176.021,20.099
176.992,20.048
177.964,19.996
178.938,19.946
179.914,19.897
180.892,19.848
181.872,19.801
182.854,19.754
183.838,19.708
184.824,19.662
185.811,19.618
186.800,19.574
187.791,19.531
188.784,19.489
189.778,19.447
190.774,19.406
191.770,19.366
192.769,19.326
193.768,19.286
194.768,19.247
195.769,19.208
196.771,19.170
197.773,19.132
198.777,19.094
199.780,19.056
200.784,19.019
201.788,18.981
202.792,18.944
203.797,18.907
204.801,18.869
205.805,18.832
206.809,18.794
207.812,18.757
208.816,18.719
209.818,18.681
210.821,18.643
211.823,18.604
212.825,18.566
213.826,18.527
214.828,18.489
215.829,18.450
216.830,18.411
217.830,18.373
218.831,18.334
219.832,18.295
220.832,18.256
221.832,18.217
222.833,18.178
223.833,18.139
224.833,18.100
225.834,18.061
226.834,18.022
227.834,17.983
228.835,17.944
229.836,17.905
230.836,17.866
231.837,17.827
232.838,17.788
233.839,17.749
234.839,17.711
235.840,17.672
236.841,17.633
237.842,17.594
238.843,17.556
239.844,17.517
240.846,17.478
241.847,17.439
242.848,17.401
243.849,17.362
244.850,17.323
245.851,17.285
246.852,17.246
247.853,17.207
248.854,17.168
249.855,17.130
250.856,17.091
251.857,17.052
252.858,17.013
253.859,16.975
254.860,16.936
255.861,16.897
256.862,16.858
257.863,16.820
258.863,16.781
259.864,16.742
260.865,16.703
261.866,16.664
262.867,16.625
263.868,16.587
264.869,16.548
265.869,16.509
266.870,16.470
267.871,16.431
268.872,16.393
269.873,16.354
270.874,16.315
271.874,16.276
272.875,16.237
273.876,16.199
274.877,16.160
275.878,16.121
276.879,16.082
277.880,16.043
278.881,16.005
279.881,15.966
280.882,15.927
281.883,15.888
282.884,15.849
283.885,15.811
284.886,15.772
285.887,15.733
286.888,15.694
287.889,15.655
288.890,15.617
289.890,15.578
290.891,15.539
291.892,15.500
292.893,15.462
293.894,15.423
294.895,15.384
295.896,15.345
296.897,15.306
297.897,15.268
298.898,15.229
299.899,15.190
300.900,15.151
301.901,15.112
302.902,15.074
303.903,15.035
304.904,14.996
305.905,14.957
306.905,14.918
307.906,14.880
308.907,14.841
309.908,14.802
310.909,14.763
311.910,14.724
312.911,14.686
313.912,14.647
314.913,14.608
315.913,14.569
316.914,14.530
317.915,14.492
318.916,14.453
319.917,14.414
320.918,14.375
321.919,14.337
322.920,14.298
323.921,14.259
324.921,14.220
325.922,14.181
326.923,14.143
327.924,14.104
328.925,14.065
329.926,14.026
330.927,13.987
331.928,13.948
332.928,13.910
333.929,13.871
334.930,13.832
335.931,13.793
336.932,13.754
337.933,13.715
338.933,13.677
339.934,13.638
340.935,13.599
341.936,13.560
342.937,13.521
343.938,13.482
344.939,13.444
345.940,13.405
346.941,13.366
347.941,13.327
348.942,13.288
349.943,13.250
350.944,13.211
351.945,13.172
352.946,13.133
353.947,13.095
354.948,13.056
355.949,13.017
356.950,12.978
357.951,12.940
358.952,12.901
359.953,12.862
360.954,12.823
361.955,12.785
362.956,12.746
363.957,12.707
364.958,12.668
365.959,12.629
366.960,12.591
367.961,12.552
368.961,12.513
369.962,12.474
370.963,12.435
371.963,12.396
372.964,12.357
373.964,12.318
374.965,12.279
375.965,12.240
376.965,12.201
377.966,12.162
378.966,12.123
379.967,12.085
380.967,12.047
381.968,12.008
382.968,11.970
383.969,11.933
384.970,11.895
385.970,11.858
386.971,11.822
387.973,11.785
388.974,11.750
389.975,11.714
390.977,11.679
391.979,11.645
392.981,11.611
393.983,11.578
394.985,11.545
395.988,11.513
396.991,11.483
397.993,11.454
398.996,11.426
399.998,11.400
401.001,11.376
402.003,11.355
403.005,11.335
404.007,11.319
405.008,11.305
406.009,11.295
407.010,11.287
408.010,11.284
409.009,11.283
410.008,11.287
411.006,11.295
412.003,11.308
413.000,11.325
413.996,11.347
414.991,11.374
415.985,11.405
416.978,11.441
417.972,11.482
418.965,11.526
419.958,11.574
420.951,11.625
421.945,11.679
422.940,11.736
423.935,11.795
424.932,11.856
425.930,11.919
426.929,11.984
427.930,12.049
428.932,12.116
429.937,12.183
430.944,12.251
431.954,12.318
432.966,12.386
433.981,12.452
434.999,12.518
436.020,12.583
437.044,12.646
438.069,12.708
439.095,12.770
440.121,12.830
441.147,12.889
442.171,12.948
443.194,13.006
444.213,13.062
445.229,13.118
446.241,13.174
447.248,13.228
448.249,13.282
449.244,13.335
450.232,13.388
451.211,13.440
452.183,13.492
453.144,13.543
454.096,13.593
455.037,13.644
455.966,13.694
456.884,13.744
457.795,13.793
458.700,13.843
459.602,13.893
460.505,13.943
461.410,13.993
462.321,14.044
463.241,14.096
464.171,14.148
465.116,14.202
466.077,14.256
467.057,14.312
468.060,14.369
469.087,14.427
470.142,14.487
471.227,14.549
472.345,14.613
473.499,14.678
474.692,14.746
475.925,14.816
477.202,14.888
478.517,14.962
479.858,15.038
481.217,15.115
482.583,15.192
483.945,15.268
485.293,15.344
486.617,15.418
487.908,15.491
489.153,15.561
490.345,15.627
491.471,15.691
492.522,15.749
493.488,15.804
494.358,15.852
495.123,15.895
495.771,15.931
496.294,15.961
496.679,15.982
496.918,15.995
497.000,16.000
